table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,full_data_type,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,maximum_cardinality,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_system_time_period_start,is_system_time_period_end,system_time_period_timestamp_generation,is_updatable,partition_index,comment
silver_dev_v2,loan,loan_account_master,Salary_Income,45,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Pension_Income,46,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Pension,47,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Net_Gross_Salary,48,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Farm_income,49,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,CAM_EMI,50,null,YES,"decimal(38,0)",DECIMAL,null,null,38,10,0,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Equation_Number,51,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,scheme_description,52,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,bau_reschedule,53,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Resi_NonResi,54,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,next_tier_interest_fixed_rate,55,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,loan_term,56,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,loan_term_code,57,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,contract_purpose_code,58,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,package_product_id,59,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,board_loan_indicator,60,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,risk_sharing_indicator_description,61,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_close_date_if_the_status_is_closed,62,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_product_id,63,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,customer_number,64,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency,65,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_total_charge_amount,66,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,total_provision_amount,67,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_penalty_accured_interest_income_amount,68,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_commitment_fee_accured_interest_income_amount,69,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Accrued_int,70,null,YES,double,DOUBLE,null,null,null,2,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,loan_settlement_date,71,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,due_day_number,72,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_score_value,73,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Collection_status_description,74,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_collection_status_code,75,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,collection_status_start_date,76,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,days_past_due_count,77,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_commitment_amount,78,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,commitment_amount_start_date,79,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_available_limit,80,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,available_limit_start_date,81,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,installment_amount,82,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,pending_drawdown_amount,83,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,full_disbursement_date,84,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,full_disbursement_amount,85,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,ltd_disbursement_amount,86,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,effective_rate,87,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,spread_rate,88,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,interest_index_rate,89,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,next_tier_interest_start_date,90,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,next_tier_spread_rate,91,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,next_tier_interest_variance_rate,92,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,loan_status_code,93,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,car_status_code,94,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,full_redempion_penalty_period,95,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,full_redempion_penalty_period_code,96,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,full_redempion_penalty_start_date,97,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,partial_redempion_penalty_period,98,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,partial_redempion_penalty_per_code,99,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,next_payment_date,100,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,number_of_times_10_29_days_past_due,101,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,number_of_times_30_59_days_past_due,102,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,number_of_times_60_89_days_past_due,103,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,number_of_times_90days_more_past_due,104,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,last_reprice_date,105,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,branch_code,106,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,source_branch,107,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,lefs_loan_disbursement_date,108,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,lefs_interest_line_change_date,109,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,lefs_mtd_disbursement_amount,110,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,lefs_ytd_disbursement_amount,111,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,lefs_itd_disbursement_amount,112,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,segment_code,113,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_bill_late_charge_over_draft_amount,114,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,course_type_code,115,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,graduation_date,116,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_bill_interest_over_draft_amount,117,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_bill_principal_over_draft_amount,118,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_outstanding_interest_balance_amount_currency,119,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,pricing_structure,120,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,outstanding_principal_aed_amount,121,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_bill_other_charge_over_draft_amount,122,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_earmarked_amount,123,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,security_type_code,124,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_misc_cost_amount,125,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_misc_cost_over_draft_amount,126,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,principal_balance_of_the_account,127,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_original_commitment,128,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,course_duration_in_years,129,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Industry_Description,130,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Residential_NonResidential_Flag,131,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Bal_Tenor,132,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,REFERRAL_CODE,133,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,REFERRAL_DESCRIPTION,134,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,model_id,135,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,model_run_id,136,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,model_run_date_time,137,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,past_due_amount,138,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,account_currency_past_due_amount,139,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,cash_payment_amount,140,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,cash_payment_start_date,141,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,cash_payment_frequency,142,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,cash_payment_due_day,143,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,first_payment_amount,144,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,first_payment_date,145,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,last_payment_amount,146,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,last_payment_date,147,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,interest_paid_itd,148,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,principal_paid_itd,149,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,mtd_disbursement_paid_prn_amount,150,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,mtd_disbursement_paid_ic_amount,151,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,ytd_disbursement_paid_prn_amount,152,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,ytd_disbursement_paid_ic_amount,153,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,ltd_disbursement_paid_prn_amount,154,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,ltd_disbursement_paid_ic_amount,155,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,regulators_class_code,156,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,instalment_schedule_code,157,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,first_disbursement_date,158,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,first_disbursement_amount,159,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,last_disbursement_date,160,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,last_disbursement_amount,161,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,car_status_start_date,162,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,dda_account_number,163,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,standing_instruction_account_number,164,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,standing_instruction_account_branch,165,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,standing_instruction_account_bank,166,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,facility_account_number,167,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Constitution,168,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Calculated_Accomodation,169,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Instrument,170,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Monthly_income,171,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Age,172,null,YES,"decimal(38,0)",DECIMAL,null,null,38,10,0,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,Date_of_Joining,173,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,DOJ,174,null,YES,timestamp,TIMESTAMP,null,null,null,null,null,3,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,DOC_REF_NO,175,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,LAD_LDD_DOCID_N,176,null,YES,"decimal(38,18)",DECIMAL,null,null,38,10,18,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,LAD_DOCSTAGE_C,177,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,FinalDBR,178,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,product_code,179,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
silver_dev_v2,loan,loan_account_master,faculty_code,180,null,YES,string,STRING,0,0,null,null,null,null,null,null,null,NO,null,null,null,null,null,null,NO,null,NO,NO,null,YES,null,null
